run_id,implementation,library_version,recipe_key,recipe_id,common_intersection,selected_pairwise_path,throughput_median_images_s,gpu_memory_median_mib,recipe_stages_json,cell_id_137,completed_images_137,duration_seconds_137,throughput_images_s_137,gpu_memory_peak_mib_137,gpu_memory_poll_ms_137,cell_id_138,completed_images_138,duration_seconds_138,throughput_images_s_138,gpu_memory_peak_mib_138,gpu_memory_poll_ms_138,cell_id_139,completed_images_139,duration_seconds_139,throughput_images_s_139,gpu_memory_peak_mib_139,gpu_memory_poll_ms_139
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R01,Resize224+Normalize+ToTensor,True,False,4751.482153573984,1852.0,"[{""operation_id"":""Resize"",""parameters"":{""target_size"":224,""interpolation"":""bilinear""},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",0c307db06bd63c62d1f8b116030fcae7dd807c91af1e852428a1e3c4ea5c5555,8192,1.0557812120000563,7759.183348679976,1852.0,50,b5479350d5fc3021f71bb999d15b3da47c8d40c7324558774eda7bec084c165c,8192,1.7240936059999967,4751.482153573984,1852.0,50,f1615b52d4bbba60babfc227b609a35ac58713326e92aa688b5f0eeaa4a91ac8,8192,2.2910085260000415,3575.717814679076,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R02,RandomCrop224+Normalize+ToTensor,True,False,4740.040043223871,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",24310b8e87299eb168b5f76c854a374d80b66425c485a8378bb34b1c7c7f6ebc,8192,1.7037495140000374,4808.218539570964,1852.0,50,be47cb67c44c66703fafee1bd99db9cf677148126c07652b99485e7e5ef8af78,8192,1.7282554420000906,4740.040043223871,1852.0,50,074eee734f7bd0cfea91207ba473f2f67b6edd4714fcbc9dc2738c603bd9b082,8192,1.825448594999898,4487.664030879192,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R03,RandomResizedCrop+Normalize+ToTensor,True,False,4785.4001134399605,1852.0,"[{""operation_id"":""RandomResizedCrop"",""parameters"":{""size"":[224,224],""width"":224,""scale"":[0.08,1.0],""ratio"":[0.75,1.3333333333333333],""interpolation"":""bilinear""},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",27f77f2174bb591b5bdfa70022bbed16f2d27732b7b7a337bd0ea6c30ec6eba6,8192,1.7432142349998685,4699.365020961189,1852.0,50,cce28a7ee9ec5ac461a561f48ff0edd4a7fd22dcfb45f3dbcc65ec4e408c8b1a,8192,1.6707376790000126,4903.223350360519,1852.0,50,b8750a1f9e40a2d6daef0f5d280dfb861a368e4e3679be051fca44bc74e11139,8192,1.711873575000027,4785.4001134399605,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R04,RandomCrop224+HorizontalFlip+Normalize+ToTensor,True,False,4723.311832149731,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""HorizontalFlip"",""parameters"":{},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",9d8868b5a31560505ceae4fa70239882248efe2451890f00950c97fd7d6623b4,8192,1.734376278999889,4723.311832149731,1852.0,50,f9b1ea40b711c4bc51e8465585f77ed3b569562f8b92ee4d14870e2202a28224,8192,1.6586384950001047,4938.990638824816,1852.0,50,e8753ff859e938d52d8af6db0040007fc193069dc61f70952288e8264b6eab0a,8192,1.765344235000157,4640.454726949768,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R05,RandomCrop224+VerticalFlip+Normalize+ToTensor,True,False,4907.187832249696,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""VerticalFlip"",""parameters"":{},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",f92833c5791803ccf0e8a9efd042acaf3722804b155c2c55c61ea1ebedd13eb1,8192,1.6190902370001368,5059.631521945437,1852.0,50,1638ebe9c8cb6e22f8f4fadc4d32e7ed9d345bc845257d247454f3fa9b5817ce,8192,1.6693879020001532,4907.187832249696,1852.0,50,17ce2f161b2ba64790017ad34612b0ce14e911ae6d99a8a71cef211e985f9afd,8192,1.6860335530000157,4858.7407916193015,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R06,Pad+RandomCrop224+Normalize+ToTensor,False,False,4397.23057437174,1852.0,"[{""operation_id"":""Pad"",""parameters"":{""padding"":10,""fill"":0,""border_mode"":""constant""},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",7aff43bd2e6a6c6cb8db65a7683c1d876de186e878db04241dff7d28d8549bf6,8192,1.7676003149999815,4634.531873796416,1852.0,50,3358a5e04f286ba6edf290df410e7f2e809ac239233799eba1ec4d7308d3023f,8192,1.8635234349999337,4395.973694852028,1852.0,50,76cffcd88ccae07f8878368c3362d6236305f23d4e4f4bf3a84ea8dc055c6a33,8192,1.8629907760000606,4397.23057437174,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R07,RandomCrop224+Rotate+Normalize+ToTensor,True,False,3351.746570998569,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Rotate"",""parameters"":{""angle_range"":[-45,45],""interpolation"":""nearest"",""mode"":""constant"",""fill"":0},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",112514d0116690735a33c5126605ca86f16fb211dd26e3f1c01ae7eb65019580,8192,2.4440988679998554,3351.746570998569,1852.0,50,e1fbf24c968a94d7f87e810844582da122fea23af51cef0782ee1779941fc7b7,8192,2.365805610000052,3462.6682620808474,1852.0,50,b68422a9b2882b99fde81de30f81fb41a7956148f79bae6fe661506e9d3b2453,8192,2.4757967849998295,3308.8337660154784,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R08,RandomCrop224+Affine+Normalize+ToTensor,True,False,3049.2300529593617,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Affine"",""parameters"":{""angle"":25.0,""shift"":[20,20],""scale"":2.0,""shear"":[10.0,15.0],""interpolation"":""bilinear"",""mode"":""constant"",""fill"":0,""reference_size"":512},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",5809fd2e3a9df7b2ebbf3de8891735dc32718642523167dfc535211e4a1c83f6,8192,3.0702082110001356,2668.2229467855586,1852.0,50,2af1018c86f360b2baec1f8ae22ae447a043e4f7fc9868ca09b907e698705896,8192,2.686579844000107,3049.2300529593617,1852.0,50,3b09a274434cfe9928e886b6d40a539ab1979fd3d5de59363e188b61b1518507,8192,2.5487585480000234,3214.1137913703724,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R09,RandomCrop224+Perspective+Normalize+ToTensor,False,False,2878.7097586879113,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Perspective"",""parameters"":{""scale"":[0.05,0.1],""interpolation"":""bilinear"",""fill"":0},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",262a9d0062cf9725db7bf70c187b8f8b799a321118ea0139ac8e61492ce6d9a0,8192,2.845719327999859,2878.7097586879113,1852.0,50,fecd3e39f922d68b2e4360c174345f82aa1d23828d0c1f2dc6cd98d59b722ce0,8192,2.885591025000167,2838.9331436874445,1852.0,50,8c6a752674d79d18b3058552934aa9e3008339a68ec4ee4e278fe4ecff036a60,8192,2.7212071179999384,3010.4286975484038,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R10,RandomCrop224+Elastic+Normalize+ToTensor,False,False,1989.5649731255846,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Elastic"",""parameters"":{""alpha"":50.0,""sigma"":5.0,""interpolation"":""bilinear"",""approximate"":false,""same_dxdy"":true},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",4d219137b3e180b81ef6f4b91f1359272d41e4eddb279757d15a8f139e041e70,8192,3.7015632069999356,2213.119036981,1852.0,50,dd0322700a3d2c70f8f187e79b31822e57bd56106355dc8ce9067751da7fa68b,8192,4.117483022999977,1989.5649731255846,1852.0,50,cd16e6818200ab009e97a462a0c50c3fb356cea1e2e10b2f9841c4efed1b71e4,8192,4.335167824999871,1889.6615611415789,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R11,RandomCrop224+ColorJitter+Normalize+ToTensor,False,False,3522.837298940201,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""ColorJitter"",""parameters"":{""brightness"":0.5,""contrast"":1.5,""saturation"":1.5,""hue"":0.5},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",b085baf6f3b4f066ef7291401fb47b10b4f9712f6df32f684f29e1bee44f3ad7,8192,2.3253983380000136,3522.837298940201,1852.0,50,7469ac219e6c20b0b60d7cb0175f0635a68d5c7f21407d35ac6674fe0a4da932,8192,2.262868669999989,3620.183578749199,1852.0,50,04c5f75efeb78c1a9c197b6655655f95b77d857e9f34b23077c7522181f207de,8192,2.3556158940000387,3477.6467678222693,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R12,RandomCrop224+ChannelShuffle+Normalize+ToTensor,False,False,5025.9079604274575,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""ChannelShuffle"",""parameters"":{},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",0ffa64800b9a50eda5cbfd14d4d86006b3d7c39c72f3e8e3a072e91ff200e1bb,8192,1.6299542419999398,5025.9079604274575,1852.0,50,fefc816d42a901833e05cc196b93a1c8e142e4c9567ac09a48434dd49744ad8e,8192,1.6746160100001362,4891.867718378814,1852.0,50,21e97ab3eaeff173767008591e6d62f45975536da2548bb6f5b5770cfdd8e101,8192,1.6191107009999541,5059.567573076173,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R13,RandomCrop224+Grayscale+Normalize+ToTensor,False,False,5156.9163172642375,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Grayscale"",""parameters"":{""num_output_channels"":3},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",3b39db4cb5c9b87bf729c89f27de010931a99436bc574c582256405dcebc95a6,8192,1.588546234999967,5156.9163172642375,1852.0,50,1cc99aaa6c85b0ed1ac3d598f82c93f5b9588eec73177942fc2de5d38f999267,8192,1.553078983000205,5274.683444736898,1852.0,50,b5385a7be3fae586dea4890407acde3583a79223ed93ae1486aa6d2fede0d326,8192,1.7148939209998844,4776.971857958177,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R14,RandomCrop224+RGBShift+Normalize+ToTensor,False,False,4348.162410912873,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""RGBShift"",""parameters"":{""pixel_shift"":100},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",4d53ff09394a29ad0d16af9a8fe6a54ab4972da9a9ec1d0c264ba68bff327af2,8192,1.8137215970000398,4516.679965409167,1852.0,50,52e16a52b2a2e41b87fb72e9fbf9c36ab9228b660455f207d8ad4fe649c41d9e,8192,2.39325745799988,3422.9497426684343,1852.0,50,72e6b902abc30959849b371ec50d8335430380fce15cd4ad5417d349bd955f48,8192,1.8840142629999264,4348.162410912873,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R15,RandomCrop224+GaussianBlur+Normalize+ToTensor,True,False,4678.959988623488,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""GaussianBlur"",""parameters"":{""sigma"":2.0,""kernel_size"":[5,5]},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",cfbe29bb374db263139b181d16886eb2edcbea1eded62398412a7247b6f03840,8192,1.7247326320000411,4749.72169483473,1852.0,50,401bc0b8637794701043ccba6978a91e9fbf189176b40a772dff2513532a3c25,8192,1.750816425000039,4678.959988623488,1852.0,50,47c92151aaa726aa6a4f9c2864562227d767e1fb53f8c048261e6ff5cec8aa56,8192,1.8314243529998748,4473.021223389051,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R16,RandomCrop224+GaussianNoise+Normalize+ToTensor,False,False,3287.714220954302,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""GaussianNoise"",""parameters"":{""mean"":0,""std"":0.44,""per_channel"":true},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",1ce2ddad1ac04d339aca74e9f31ac5fb14c87ee13fafdc64e03f789bbe64ecf6,8192,2.4917007529998045,3287.714220954302,1852.0,50,ab42a5659cb5facee1a75b570aaa20470083f1bbf684e7a13a034da0767c5d7c,8192,2.4540335070000765,3338.1777292903707,1852.0,50,f8a2caa1b296ffdd76c5b8d2996dc35c3ee9a3ed48b8ca736ace92b7b83fdba7,8192,2.5967343300001176,3154.7316586674574,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R17,RandomCrop224+Invert+Normalize+ToTensor,False,False,5076.4601499570745,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Invert"",""parameters"":{},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",a6efd3102e78a9d2bb5e4f732ee5b849eeeff8a2d4babc8f941d5cf05788f10e,8192,1.5944761010000548,5137.737715141658,1852.0,50,faf5b349581ec03de8366021d2921ec0545fcc94a530740d74d1c0297ec23c24,8192,1.6137229010000738,5076.4601499570745,1852.0,50,5f1da4b025fc5a95d8118e413516c8e992505e420ef2d12aa01e86847aa95772,8192,1.757775907999985,4660.4347930339645,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R18,RandomCrop224+Posterize+Normalize+ToTensor,False,False,5109.7736981218695,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Posterize"",""parameters"":{""bits"":4},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",18bfe1cf9af1f4372191964e40e07ece0272c5c12846222d8f70d70c0833e060,8192,1.571312664999823,5213.4754479312505,1852.0,50,2eaa27209d1a4e340f7d1a203237185cb66721b3593a19412c6b266087963314,8192,1.603202114999931,5109.7736981218695,1852.0,50,33e02b38c6195c2c5b785cd83a871871870450bec3e7d58935a4d0f7507134cd,8192,1.7285326680000708,4739.279824822879,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R19,RandomCrop224+Solarize+Normalize+ToTensor,False,False,4606.7900527938855,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Solarize"",""parameters"":{""threshold"":0.5},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",f2314e91a293193c5f262e74ef618c428a146f00abc39f67d991cfcb77c87489,8192,1.748758749000217,4684.4654842661685,1852.0,50,c1c6678bb5134e591cf6aab0e68fef4eba50511345ecb4612bd851b1492388b6,8192,2.2211667269998543,3688.1517719586013,1852.0,50,30adba3b30481d190c2eb31c77f70d8ce9ee6088928b831c29d88525e71f07af,8192,1.7782447009999487,4606.7900527938855,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R20,RandomCrop224+Sharpen+Normalize+ToTensor,False,False,4223.493852933219,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Sharpen"",""parameters"":{""alpha"":[0.2,0.5],""lightness"":[0.5,1]},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",7e1290c0b0b9c0f14cfa87850bf7b4c04e1bf332b2d8718270434c2fe8be1a67,8192,2.3859050549999665,3433.4979017009186,1852.0,50,3d4694e80cf41445454d1dc0791b3bdf67a9ea0434429d746607dce8949f5ba4,8192,1.7696596079999836,4629.138825888869,1852.0,50,ab8bc341f39470564713dbaf815028ad89cbf1a0af786e1ea12696b1852c0912,8192,1.9396263579999413,4223.493852933219,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R21,RandomCrop224+AutoContrast+Normalize+ToTensor,False,False,4262.775529676783,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""AutoContrast"",""parameters"":{},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",d9c76d56b974ac1114275548507ae73ef290b26ab80e6f3281f55ed22bfbd51e,8192,1.8855449999998655,4344.632453747105,1852.0,50,e75cfada0e32f8ae1a5d8b6522f6b5a4c5b68aaa725ae64a76c5b894164620c7,8192,1.921752609999885,4262.775529676783,1852.0,50,5fe9a75909ca8371284b7df53db4328f78a044c2d0872a15eeb26913946eeedd,8192,1.9775495559999854,4142.500487608544,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R22,RandomCrop224+Equalize+Normalize+ToTensor,True,False,3986.4476876237577,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Equalize"",""parameters"":{""mode"":""pil""},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",e78d82c3ba68438604aaa64dd0596dd3cd54672e58026e1bcde014b324fb1706,8192,2.027902233000077,4039.642477182325,1852.0,50,1cc23a4f0eae1c5888a6d3f51863cc4ff0717b7567e7be331878c57e3c1fa801,8192,2.0549623730000803,3986.4476876237577,1852.0,50,64392de38b58a0c3102cb403d4ccd5d22259c0a6a0ba0c55523ad3d700775bdd,8192,2.1577253779998955,3796.5906521401616,1852.0,50
3f8e2e315710528399b8e82e2359ab85c58c809644595b68a92fb9d83492cc8c,albumentationsx_cpu,2.4.2,R23,RandomCrop224+Erasing+Normalize+ToTensor,False,False,4938.266315044243,1852.0,"[{""operation_id"":""RandomCrop224"",""parameters"":{""height"":224,""width"":224},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Erasing"",""parameters"":{""scale"":[0.02,0.33],""ratio"":[0.3,3.3],""fill"":0},""stochastic"":true,""randomness_scope"":""per-image""},{""operation_id"":""Normalize"",""parameters"":{""mean"":[0.485,0.456,0.406],""std"":[0.229,0.224,0.225]},""stochastic"":false,""randomness_scope"":""deterministic""},{""operation_id"":""ToTensor"",""parameters"":{""layout"":""CHW"",""dtype"":""float16""},""stochastic"":false,""randomness_scope"":""deterministic""}]",2bd1599e029974754a942d5996de0141da6e1a7228295192ce9e2caad3318028,8192,1.6178246419999596,5063.589580310154,1852.0,50,00015c1a863d297486fed8c219a2f57da4a77015ffa6db72f228846942457c10,8192,1.6588817770000333,4938.266315044243,1852.0,50,da1fcf29ed70b3b839f5cc04af8c1f875e5b093966bc342ebe9ef61462314cb2,8192,1.7290277429999605,4737.922820015842,1852.0,50
