regime,regime_label,library,transform,status,supported,early_stopped,num_successful_runs,median_throughput,mean_throughput,std_throughput,cv_throughput,ci95,gpu_peak_allocated_mb,gpu_peak_reserved_mb,reason,source_files
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Rotate+Normalize+ToTensor,ok,True,False,3,1458.5675535447692,1465.2410964043004,20.093661915275845,0.013713553328927004,22.73811898694809,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+SaltAndPepper+Normalize+ToTensor,ok,True,False,3,1429.0316482137216,1423.6060140518337,41.6611019408092,0.029264488580119413,47.14397490371477,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Saturation+Normalize+ToTensor,ok,True,False,3,1100.7560894341782,1109.9049878173641,27.396067681795856,0.024683254857400375,31.001569019611207,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Sharpen+Normalize+ToTensor,ok,True,False,3,1207.9590619349603,1222.206937854184,39.24594292836808,0.032110718498515295,44.41096520001625,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Shear+Normalize+ToTensor,ok,True,False,3,1488.7440819478375,1503.1752513686931,48.124166896393675,0.032015007466744114,54.45762139583236,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+SmallestMaxSize+Normalize+ToTensor,ok,True,False,3,553.6421833335977,552.7779602476713,2.372352764968354,0.004291692027492241,2.6845698746357747,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Snow+Normalize+ToTensor,ok,True,False,3,1044.5917991064453,1061.5298312065454,35.482362714759844,0.03342568590317451,40.15207326310705,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+Solarize+Normalize+ToTensor,ok,True,False,3,1529.6671679780757,1540.0299489491138,64.73472397613614,0.042034717584752065,73.25423621453511,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+ThinPlateSpline+Normalize+ToTensor,ok,True,False,3,753.1876182116495,764.4321451619202,25.033393367819357,0.03274769844028059,28.327951343294984,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomCrop224+VerticalFlip+Normalize+ToTensor,ok,True,False,3,1817.4660082031296,1824.5800528995476,58.79836918801815,0.032225699877940786,66.53661838608203,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,kornia,RandomResizedCrop+Normalize+ToTensor,ok,True,False,3,1541.0016758377756,1577.4409228042052,70.35686223680435,0.04460189996322111,79.61628456944256,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Affine+Normalize+ToTensor,ok,True,False,3,2678.5863358611164,2711.680444308124,176.4506474234631,0.06507059037647184,199.6727044256955,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+AutoContrast+Normalize+ToTensor,ok,True,False,3,3271.533343289009,3370.778794494066,178.7853412257619,0.0530397727426657,202.31465917235136,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Blur+Normalize+ToTensor,ok,True,False,3,3053.485335247122,3116.2965852812226,186.48259075811276,0.059841092031772736,211.02491698781543,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Brightness+Normalize+ToTensor,ok,True,False,3,3260.2538276552145,3353.782317749401,170.44896950510693,0.05082290779667802,192.8811665166609,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Contrast+Normalize+ToTensor,ok,True,False,3,2967.3255971508315,3031.3942648767465,188.83257016268928,0.06229231622906927,213.6841690217872,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+EnhanceDetail+Normalize+ToTensor,ok,True,False,3,2707.4493949329285,2737.7019383851402,171.0366883002299,0.06247454695565491,193.54623294162215,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+EnhanceEdge+Normalize+ToTensor,ok,True,False,3,2518.7017407490416,2572.6913639114377,100.2715687096456,0.03897535869098418,113.46796168569671,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Equalize+Normalize+ToTensor,ok,True,False,3,3241.223565707919,3329.4369538852375,172.75529404487781,0.05188723992604322,195.49101842065662,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+GaussianBlur+Normalize+ToTensor,ok,True,False,3,2309.92142700161,2344.636964689585,115.58638110564172,0.04929819961315189,130.79830336215397,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Grayscale+Normalize+ToTensor,ok,True,False,3,3541.9963464622715,3685.0448470276265,259.1393208189841,0.07032189066247241,293.2437469996163,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+HorizontalFlip+Normalize+ToTensor,ok,True,False,3,3613.160069551177,3750.8236263931835,280.87874953126527,0.0748845527032579,317.8442264369821,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Invert+Normalize+ToTensor,ok,True,False,3,3566.6905351380074,3607.912346203455,263.7279709635794,0.0730971114753095,298.43629345616654,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+JpegCompression+Normalize+ToTensor,ok,True,False,3,2972.1135157423055,3026.3385168926875,98.56633278507542,0.032569500151714365,111.53830558233517,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+MedianBlur+Normalize+ToTensor,ok,True,False,3,164.82932460253565,165.28150928031087,1.5907190322515579,0.009624301225092044,1.8000680404919758,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Normalize+ToTensor,ok,True,False,3,3709.7054823195185,3806.051120095956,198.42928929231823,0.05213521390835012,224.5438790325311,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Pad+Normalize+ToTensor,ok,True,False,3,3372.448955714445,3398.5143898214997,192.50048339632136,0.05664253886134996,217.8348035796785,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Posterize+Normalize+ToTensor,ok,True,False,3,3498.265255912074,3585.6927604714547,278.5539260570872,0.07768482819494617,315.2134410180574,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Resize+Normalize+ToTensor,early_stopped,True,True,0,3.916195631924262,3.916195631924262,0.0,0.0,0.0,,,RandomCrop224+Resize+Normalize+ToTensor slower than threshold: 0.253 sec/image >= 0.050; RandomCrop224+Resize+Normalize+ToTensor slower than threshold: 0.257 sec/image >= 0.050,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Rotate+Normalize+ToTensor,ok,True,False,3,3532.062574759327,3671.6425879134604,268.63174805687726,0.07316391550233561,303.98543962489487,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Saturation+Normalize+ToTensor,ok,True,False,3,3155.5058657767927,3226.39460579221,184.53867197804828,0.05719655979053331,208.82516580714758,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Shear+Normalize+ToTensor,ok,True,False,3,2523.910735274077,2545.799695721208,66.80421846102784,0.02624095625956254,75.5960896824949,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Solarize+Normalize+ToTensor,ok,True,False,3,3603.135183045816,3680.2919853795997,183.36643458636019,0.04982388226662593,207.49865432280282,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+Transpose+Normalize+ToTensor,ok,True,False,3,3605.9341168744277,3722.004537300987,317.1114632227687,0.08519910710606554,358.84540176337197,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+UnsharpMask+Normalize+ToTensor,ok,True,False,3,2083.122054414947,2095.961934529025,29.092361237946577,0.013880195417043108,32.921105880496974,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomCrop224+VerticalFlip+Normalize+ToTensor,ok,True,False,3,3737.1926845821695,3821.780545356163,226.19306416562765,0.05918525710234051,255.96154791030878,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,pillow,RandomResizedCrop+Normalize+ToTensor,ok,True,False,3,2805.379710817441,2839.623688455402,108.50116108491427,0.038209697125020425,122.78062213713392,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/pillow_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Affine+Normalize+ToTensor,ok,True,False,3,2857.6101188532302,2953.3982392570156,192.19918483530125,0.06507730054164747,217.49385216126814,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+AutoContrast+Normalize+ToTensor,ok,True,False,3,2330.402556545724,2324.787323110182,102.13903297036288,0.04393478575653866,115.58119643320586,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Brightness+Normalize+ToTensor,ok,True,False,3,3491.334857239758,3616.1458246141633,235.85951988107198,0.06522400680736867,266.9001722967747,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+ChannelShuffle+Normalize+ToTensor,ok,True,False,3,4065.640168714122,4221.828318116849,278.4602883357389,0.06595727427872917,315.10747996134893,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+ColorJiggle+Normalize+ToTensor,ok,True,False,3,1235.4039219463996,1233.8398330798157,33.586319170823245,0.027220971693698418,38.00649801215244,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+ColorJitter+Normalize+ToTensor,ok,True,False,3,1248.5440018285258,1227.1158793540471,50.42400610585004,0.04109147877085023,57.06013445771044,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Contrast+Normalize+ToTensor,ok,True,False,3,3197.925952121139,3165.5586488715367,165.56712439028436,0.052302655788514923,187.35683871793856,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Elastic+Normalize+ToTensor,ok,True,False,3,232.8714173638744,232.94444566536188,1.0206055119968678,0.004381325809601086,1.1549238594921027,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Equalize+Normalize+ToTensor,ok,True,False,3,2961.842669448598,2925.545154282747,157.65856671163078,0.05389032074272796,178.4074632247808,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Erasing+Normalize+ToTensor,ok,True,False,3,3697.8937866423134,3781.793208641373,254.96895295272003,0.06742012026731595,288.5245314996099,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+GaussianBlur+Normalize+ToTensor,ok,True,False,3,1458.0711688261417,1851.0706585728492,695.4269633177705,0.3756890424992936,786.949691167548,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Grayscale+Normalize+ToTensor,ok,True,False,3,3946.4038467363175,4010.6706937729286,155.1061318220754,0.03867336504662355,175.51911124245615,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+HorizontalFlip+Normalize+ToTensor,ok,True,False,3,3760.4036507227393,3840.2848813039454,159.1754532219375,0.04144886594139611,180.1239819014899,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+Invert+Normalize+ToTensor,ok,True,False,3,3794.0290267759565,3882.2288904695615,158.00331517369466,0.04069912404226736,178.79758283483636,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
rgb_dataloader_cpu,CPU DataLoader,torchvision,RandomCrop224+JpegCompression+Normalize+ToTensor,ok,True,False,3,3447.3088134907543,3448.7709830968997,34.61051353627279,0.010035607961765418,39.16548304163824,,,,gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu-topup-r2/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r2_w8_b256_results.json;gcp_runs/prod-c4-standard-16-rgb-dataloader-cpu/results/image-rgb/pipeline/torchvision_memory_dataloader_augment_n10000_r1_w8_b256_results.json
